created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-08-30T10:35:05-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T10:35:06-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T11:35:01-05:00,23.2483,47.9362,3.922,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T11:35:05-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T11:35:06-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T12:35:01-05:00,23.3043,48.3879,3.922,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T12:35:04-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T12:35:06-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T13:35:02-05:00,23.4325,46.3188,3.922,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T13:35:05-05:00,,,,-52,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T13:35:06-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T14:35:02-05:00,23.2216,48.3665,3.922,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T14:35:06-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T14:35:07-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T15:35:02-05:00,23.291,47.6967,3.922,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T15:35:05-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T15:35:07-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T15:35:15-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-08-30T15:35:16-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,-1,,
2025-08-30T16:35:02-05:00,23.1655,47.8035,3.922,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T16:35:05-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T16:35:06-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T17:35:02-05:00,23.0934,47.7562,3.922,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T17:35:04-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T17:35:06-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T18:35:02-05:00,23.0934,49.2988,3.922,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T18:35:05-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T18:35:06-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T19:35:03-05:00,23.1788,50.2739,3.922,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T19:35:07-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T19:35:08-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T20:35:03-05:00,23.1228,52.5719,3.922,,,48.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T20:35:06-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T20:35:08-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T21:35:04-05:00,23.024,50.4356,3.922,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T21:35:07-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T21:35:08-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T22:35:05-05:00,22.9946,50.4936,3.922,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T22:35:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T22:35:10-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T23:35:05-05:00,23.0667,51.9127,3.922,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-30T23:35:10-05:00,,,,-43,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T00:35:05-05:00,23.0373,51.7082,3.922,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T00:35:08-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T00:35:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T01:35:05-05:00,22.9679,50.8843,3.922,,,38.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T01:35:07-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T01:35:10-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T02:35:05-05:00,23.024,47.8843,3.922,,,44.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T02:35:07-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T02:35:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T03:35:05-05:00,22.9252,47.66,3.922,,,44.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T03:35:07-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T03:35:10-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T04:35:06-05:00,23.4485,48.9387,3.922,,,44.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T04:35:10-05:00,,,,-43,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T05:35:06-05:00,23.3043,55.0546,3.922,,,44.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T05:35:08-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T05:35:11-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T06:35:06-05:00,22.7676,44.126,3.922,,,47.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T06:35:09-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T06:35:11-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T07:35:06-05:00,22.586,51.1498,3.922,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T07:35:09-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T07:35:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T08:35:07-05:00,23.3337,52.3064,3.922,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T08:35:10-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T08:35:11-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T09:35:07-05:00,23.8544,51.8273,3.9183,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T09:35:12-05:00,,,,-47,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T10:35:07-05:00,24.2363,50.4845,3.922,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T10:35:09-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T10:35:11-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T11:35:07-05:00,24.4926,47.6432,3.9183,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T11:35:10-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T11:35:12-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T12:35:08-05:00,23.8544,47.9316,3.922,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T12:35:11-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T12:35:12-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T13:35:08-05:00,23.6728,49.5018,3.9183,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T13:35:11-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T13:35:13-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T14:35:08-05:00,23.518,50.37,3.9183,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T14:35:12-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T14:35:13-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T15:35:08-05:00,23.4058,48.6259,3.9183,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T15:35:12-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T15:35:13-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T16:35:08-05:00,23.2055,49.1295,3.9183,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T16:35:10-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T16:35:12-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T17:35:08-05:00,23.1495,48.2826,3.9183,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T17:35:11-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T17:35:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T18:35:08-05:00,23.1361,48.7633,3.9183,,,49.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T18:35:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T18:35:13-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T19:35:09-05:00,23.1495,48.8136,3.9183,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T19:35:11-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T19:35:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T20:35:09-05:00,22.8691,48.8838,3.9183,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T20:35:12-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T20:35:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T21:35:09-05:00,22.7409,47.7577,3.9183,,,48.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T21:35:12-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T21:35:13-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T22:35:09-05:00,22.6848,46.0761,3.922,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T22:35:12-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T22:35:14-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T23:35:09-05:00,22.5006,45.8564,3.9183,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T23:35:12-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-08-31T23:35:14-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T00:35:09-05:00,22.319,46.4469,3.9183,,,47.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T00:35:12-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T00:35:13-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T01:35:10-05:00,22.1881,46.8833,3.9183,,,45.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T01:35:14-05:00,,,,-39,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T01:35:24-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T02:35:09-05:00,22.1614,45.4307,3.922,,,45.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T02:35:13-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T02:35:14-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T02:35:26-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T03:35:09-05:00,22.1321,47.1489,3.9183,,,39.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T03:35:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T03:35:18-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T04:35:09-05:00,22.1321,46.6178,3.9183,,,44.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T04:35:13-05:00,,,,-48,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T04:35:23-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T05:35:09-05:00,22.57,51.7617,3.9183,,,44.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T05:35:12-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T05:35:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T05:35:25-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,503,,
2025-09-01T05:35:26-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T06:35:09-05:00,22.7409,46.009,3.9183,,,48.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T06:35:13-05:00,,,,-53,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T06:35:23-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,503,,
2025-09-01T06:35:24-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T07:35:09-05:00,22.5139,52.0592,3.9146,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T07:35:13-05:00,,,,-39,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T08:35:10-05:00,23.1361,50.7607,3.9183,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T08:35:13-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T08:35:14-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T09:35:10-05:00,23.291,51.6945,3.9183,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T09:35:13-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T09:35:14-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T09:35:27-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T10:35:10-05:00,23.3631,55.4971,3.9146,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T10:35:13-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T10:35:15-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T10:35:24-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T11:35:10-05:00,23.3764,48.5588,3.9183,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T11:35:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T11:35:19-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T12:35:10-05:00,23.3631,48.6183,3.9146,,,49.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T12:35:13-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T12:35:14-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T13:35:10-05:00,23.2616,49.1112,3.9146,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T13:35:13-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T13:35:14-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T13:35:27-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T14:35:11-05:00,23.291,48.4123,3.9183,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T14:35:15-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T14:35:26-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T15:35:11-05:00,23.3177,47.1199,3.9146,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T15:35:14-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-31;c8:1f:be:af:85:9d,-34;c8:1f:be:be:a8:17,-37;50:1d:94:a1:bb:2c,-38;68:e2:09:8b:90:74,-39",,VR032M0GS1A,,,
2025-09-01T15:35:16-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T15:35:18-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T16:35:11-05:00,23.3925,46.2882,3.9146,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T16:35:16-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T16:35:27-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-01T17:35:11-05:00,23.4325,47.863,3.9146,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T17:35:14-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-28;c8:1f:be:af:85:9d,-34;68:e2:09:8b:90:74,-39;50:1d:94:a1:bb:2c,-39;c8:1f:be:be:a8:17,-40",,VR032M0GS1A,,,
2025-09-01T17:35:16-05:00,,,,-45,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T18:35:11-05:00,23.2483,50.3807,3.9146,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T18:35:14-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T18:35:15-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T19:35:12-05:00,23.7583,48.9204,3.9146,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T19:35:16-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T19:35:20-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T20:35:13-05:00,23.8544,48.0079,3.9109,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T20:35:15-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T20:35:17-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T21:35:14-05:00,24.1962,48.5222,3.9109,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T21:35:16-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T21:35:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T22:35:15-05:00,24.2523,49.2988,3.9146,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T22:35:17-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T22:35:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T23:35:14-05:00,23.7423,51.2413,3.9146,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T23:35:18-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-01T23:35:22-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T00:35:14-05:00,23.4913,53.6675,3.9146,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T00:35:17-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T00:35:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T01:35:14-05:00,23.4619,52.1065,3.9109,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T01:35:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T01:35:19-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T02:35:15-05:00,23.4058,50.7362,3.9146,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T02:35:19-05:00,,,,-44,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T03:35:14-05:00,23.6301,49.5201,3.9109,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T03:35:17-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T03:35:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T04:35:14-05:00,23.9693,47.364,3.9146,,,42.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T04:35:17-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T04:35:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T05:35:14-05:00,24.1241,47.6204,3.9109,,,43.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T05:35:17-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T05:35:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T06:35:15-05:00,24.2229,46.9291,3.9109,,,45.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T06:35:18-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T06:35:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T07:35:15-05:00,24.279,45.5604,3.9109,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T07:35:17-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T07:35:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T08:35:15-05:00,23.7423,45.9022,3.9146,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T08:35:18-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T08:35:19-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T09:35:15-05:00,23.7583,52.4392,3.9109,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T09:35:19-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T09:35:20-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T10:35:15-05:00,23.6995,51.3359,3.9109,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T10:35:18-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T10:35:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T11:35:15-05:00,23.8838,48.6534,3.9146,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T11:35:19-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T11:35:20-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T12:35:15-05:00,23.6862,47.0436,3.9146,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T12:35:17-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T12:35:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T13:35:16-05:00,23.6862,48.3162,3.9109,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T13:35:20-05:00,,,,-40,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T14:35:16-05:00,23.785,53.0358,3.9109,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T14:35:20-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T14:35:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T15:35:16-05:00,24.012,54.5373,3.9109,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T15:35:21-05:00,,,,-40,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-02T16:35:16-05:00,24.279,48.3604,3.9109,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
