created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature ºC )","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-22T17:12:17-05:00,24.044,65.7206,,,,98.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T17:12:21-05:00,,,,-57,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T17:41:30-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T18:12:18-05:00,24.1402,65.2079,,,,100.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T18:12:33-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-03-22T18:12:34-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-22T18:41:30-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T19:12:18-05:00,24.2817,66.9047,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T19:12:21-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-34;40:b0:76:af:1c:88,-49;d4:5d:64:ea:85:20,-63;86:7b:07:e6:39:bc,-67;98:35:ed:33:55:b4,-70",,S6A3BF4GS1A,,,
2025-03-22T19:12:24-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T19:41:31-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T20:12:18-05:00,24.2122,65.359,,,,99.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T20:12:34-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-22T20:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T21:12:18-05:00,24.1829,63.2349,,,,99.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T21:12:20-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-29;40:b0:76:af:1c:88,-50;4c:ed:fb:7a:89:00,-57;d4:5d:64:ea:85:20,-61;2e:0b:e9:8e:59:56,-63",,S6A3BF4GS1A,,,
2025-03-22T21:12:31-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T21:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T22:12:19-05:00,24.044,62.237,,,,100.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T22:12:24-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T22:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T23:12:19-05:00,23.8998,59.2279,,,,100.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T23:12:22-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-22T23:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T00:12:19-05:00,23.7182,57.1511,,,,13.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T00:12:22-05:00,,,,-76,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T00:41:33-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T01:12:19-05:00,23.6622,58.967,,,,12.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T01:12:22-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T01:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T02:12:19-05:00,23.6622,59.5392,,,,12.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T02:12:35-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-23T02:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T03:12:20-05:00,23.6194,59.6231,,,,12.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T03:12:22-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-30;40:b0:76:af:1c:88,-49;2e:0b:e9:8e:59:56,-60;4c:ed:fb:7a:89:00,-63;d4:5d:64:ea:85:20,-67",,S6A3BF4GS1A,,,
2025-03-23T03:12:25-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T03:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T04:12:20-05:00,23.5767,59.765,,,,13.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T04:12:23-05:00,,,,-53,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T04:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T05:12:20-05:00,23.4646,58.8312,,,,13.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T05:12:36-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-23T05:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T06:12:21-05:00,23.4379,59.147,,,,99.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T06:12:23-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-36;56:13:79:21:af:c7,-53;40:b0:76:af:1c:88,-53;d4:5d:64:ea:85:20,-62;4c:ed:fb:7a:89:00,-70",,S6A3BF4GS1A,,,
2025-03-23T06:12:35-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T06:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T07:12:22-05:00,23.4646,59.2889,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T07:12:33-05:00,,,,-78,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T07:41:32-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T08:12:23-05:00,23.4806,58.7564,,,,100.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T08:12:38-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-03-23T08:12:39-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-23T08:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T09:12:23-05:00,23.7049,62.6123,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T09:12:26-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-36;40:b0:76:af:1c:88,-44;56:13:79:21:af:c7,-54;d4:5d:64:ea:85:20,-65;2e:0b:e9:8e:59:56,-70",,S6A3BF4GS1A,,,
2025-03-23T09:12:29-05:00,,,,-47,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T09:41:32-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T10:12:23-05:00,23.8304,65.0706,,,,100.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T10:12:26-05:00,,,,-72,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T10:41:32-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T11:12:24-05:00,24.0013,65.8747,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T11:12:39-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T11:41:32-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T12:12:24-05:00,24.028,58.4009,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T12:12:27-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T12:41:32-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T13:12:24-05:00,23.9719,54.7555,,,,101.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T13:12:28-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T13:41:33-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T14:12:24-05:00,24.0574,53.8186,,,,100.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T14:12:28-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T14:41:33-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T15:12:24-05:00,24.0841,52.3934,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T15:12:27-05:00,,,,-68,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T15:41:33-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T16:12:24-05:00,24.1402,52.4254,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T16:12:33-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T16:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T17:12:24-05:00,24.2817,56.7391,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T17:12:32-05:00,,,,-78,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T17:41:34-05:00,,,3.9701,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T18:12:25-05:00,24.4366,61.088,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T18:12:29-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T18:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T19:12:25-05:00,24.3805,63.1662,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T19:12:33-05:00,,,,-70,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T19:41:35-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T20:12:25-05:00,24.2817,59.2935,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T20:12:30-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T20:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T21:12:25-05:00,24.0574,56.4965,,,,100.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T21:12:28-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T21:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T22:12:25-05:00,23.8731,55.3475,,,,13.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T22:12:41-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-23T22:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T23:12:25-05:00,23.7049,54.4396,,,,12.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T23:12:28-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-48;40:b0:76:af:1c:88,-50;ca:a4:b1:96:ed:a9,-53;56:13:79:21:af:c7,-55;4c:ed:fb:7a:89:00,-63",,S6A3BF4GS1A,,,
2025-03-23T23:12:32-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-23T23:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T00:12:26-05:00,23.5767,53.608,,,,13.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T00:12:30-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T00:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T01:12:26-05:00,23.3097,51.1437,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T01:12:29-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T01:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T02:12:26-05:00,23.0694,50.0725,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T02:12:29-05:00,,,,-71,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T02:41:34-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T03:12:26-05:00,22.9145,48.6488,,,,2.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T03:12:35-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T03:41:35-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T04:12:26-05:00,22.5914,47.1153,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T04:12:30-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T04:41:35-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T05:12:26-05:00,22.2095,47.7028,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T05:12:29-05:00,,,,-46,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T05:41:36-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T06:12:26-05:00,21.9852,48.2506,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T06:12:42-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-24T06:41:36-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T07:12:26-05:00,22.2522,50.4631,,,,99,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T07:12:29-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-52;3e:e3:85:d6:b2:c5,-56;40:b0:76:af:1c:88,-56;56:13:79:21:af:c7,-59;4c:ed:fb:7a:89:00,-63",,S6A3BF4GS1A,,,
2025-03-24T07:12:36-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T07:41:37-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T08:12:26-05:00,22.4926,52.2148,,,,99,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T08:12:30-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T08:41:37-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T09:12:26-05:00,22.8317,60.296,,,,99,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T09:12:31-05:00,,,,-57,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T09:41:37-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T10:12:26-05:00,23.1254,63.6744,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T10:12:31-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T10:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T11:12:27-05:00,23.3684,62.7085,,,,96.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T11:12:30-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T11:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T12:12:27-05:00,23.3818,58.7716,,,,100.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T12:12:29-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T12:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T13:12:27-05:00,23.3951,57.7813,,,,99.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T13:12:30-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T13:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T14:12:27-05:00,23.4646,57.0397,,,,97.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T14:12:33-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T14:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T15:12:28-05:00,23.5367,56.2615,,,,96.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T15:12:37-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T15:41:39-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T16:12:28-05:00,23.5767,57.5723,,,,98.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T16:12:35-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T16:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T17:12:28-05:00,23.7877,58.1216,,,,99.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T17:12:32-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T17:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T18:12:28-05:00,23.7449,58.9136,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T18:12:34-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T18:41:38-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T19:12:29-05:00,23.8998,60.7446,,,,99.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T19:12:34-05:00,,,,-69,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T19:41:38-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T20:12:29-05:00,23.8571,60.354,,,,99,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T20:12:39-05:00,,,,-83,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T20:12:56-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-24T20:12:57-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,-1,,
2025-03-24T20:41:39-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T21:12:29-05:00,23.801,60.1495,,,,100.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T21:12:33-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T21:41:40-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T22:12:29-05:00,23.5927,57.5402,,,,99.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T22:12:32-05:00,,,,-73,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T22:12:43-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-24T22:41:40-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T23:12:29-05:00,23.4379,55.4604,,,,99.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T23:12:33-05:00,,,,-76,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-24T23:12:46-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-24T23:41:41-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T00:12:29-05:00,23.1682,54.0475,,,,100.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T00:12:41-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T00:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T01:12:30-05:00,22.9305,54.1604,,,,101.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T01:12:33-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T01:41:42-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T02:12:30-05:00,22.7596,53.9269,,,,89.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T02:12:32-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T02:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T03:12:30-05:00,22.5486,53.0861,,,,89.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T03:12:35-05:00,,,,-68,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T03:41:42-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T04:12:31-05:00,22.295,53.4234,,,,89.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T04:12:39-05:00,,,,-71,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T04:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T05:12:31-05:00,22.3671,53.8903,,,,89.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T05:12:34-05:00,,,,-78,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T05:41:42-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T06:12:31-05:00,22.2816,54.4091,,,,89.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T06:12:35-05:00,,,,-79,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T06:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T07:12:31-05:00,22.3938,56.6567,,,,97.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T07:12:33-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T07:41:42-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T08:12:31-05:00,22.7035,60.6699,,,,98.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T08:12:36-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T08:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T09:12:31-05:00,23.0266,63.6454,,,,98.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T09:12:40-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T09:41:42-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T10:12:31-05:00,23.2376,63.3433,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T10:12:38-05:00,,,,-53,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T10:41:42-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T11:12:31-05:00,23.4806,64.0955,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T11:12:34-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T11:41:43-05:00,,,3.9664,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T12:12:32-05:00,23.7049,62.9633,,,,98.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T12:12:47-05:00,,,,-69,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T12:41:43-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T13:12:32-05:00,23.6622,62.208,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T13:12:47-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-03-25T13:12:48-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-03-25T13:41:44-05:00,,,3.9627,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T14:12:32-05:00,23.761,63.3158,,,,95.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-03-25T14:12:35-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-43;40:b0:76:af:1c:88,-50;4c:ed:fb:7a:89:00,-60;56:13:79:21:af:c7,-62;fe:f2:a2:0f:05:81,-64",,S6A3BF4GS1A,,,
2025-03-25T14:12:49-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
