created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-10-14T04:51:16-05:00,,,,-79,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T04:51:17-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T05:51:13-05:00,22.1321,64.3748,3.8924,,,19.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T05:51:17-05:00,,,,-71,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T06:51:13-05:00,22.6261,62.7359,3.8924,,,52.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T06:51:16-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T06:51:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T07:51:13-05:00,20.7916,51.5801,3.8924,,,75.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T07:51:16-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T07:51:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T08:51:13-05:00,19.7154,55.3155,3.8924,,,93.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T08:51:16-05:00,,,,-59,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T08:51:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T09:51:13-05:00,19.913,58.8479,3.8924,,,194.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T09:51:16-05:00,,,,-57,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T09:51:17-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T10:51:13-05:00,20.3803,58.9593,3.8924,,,169.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T10:51:17-05:00,,,,-65,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T10:51:18-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T11:51:13-05:00,20.6046,56.8429,3.8924,,,100.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T11:51:17-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T11:51:18-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T12:51:13-05:00,20.6794,58.0301,3.8924,,,149.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T12:51:16-05:00,,,,-49,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T12:51:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T13:51:13-05:00,20.8476,56.3851,3.8924,,,122.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T13:51:17-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T13:51:18-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T14:51:13-05:00,20.5913,57.641,3.8924,,,47.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T14:51:16-05:00,,,,-77,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T14:51:18-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T15:51:14-05:00,20.4658,57.8012,3.8924,,,45.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T15:51:18-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T15:51:23-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T16:51:15-05:00,20.5486,58.3917,3.8924,,,48.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T16:51:19-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T16:51:20-05:00,,,,-79,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T17:51:14-05:00,20.5352,56.9085,3.8924,,,257.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T17:51:19-05:00,,,,-82,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T18:51:15-05:00,20.5058,57.2091,3.8924,,,256.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T18:51:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T18:51:20-05:00,,,,-80,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T19:51:15-05:00,20.4925,57.4899,3.8924,,,268.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T19:51:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T19:51:22-05:00,,,,-77,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T20:51:16-05:00,20.1694,57.2702,3.8924,,,258.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T20:51:20-05:00,,,,-68,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T21:51:16-05:00,20.1133,58.6053,3.8924,,,257.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T21:51:18-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T21:51:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T22:51:16-05:00,19.8569,63.6652,3.8924,,,2.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T22:51:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T22:51:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-14T23:51:16-05:00,19.8863,58.0758,3.8924,,,5.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-14T23:51:18-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;e8:26:89:cd:2e:40,-59;40:b0:76:af:1c:68,-67;58:9b:f9:58:cd:50,-73;9c:69:65:30:18:d1,-74",,X8A835VGS1A,,,
2025-10-14T23:51:20-05:00,,,,-46,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T00:51:16-05:00,19.9851,57.6074,3.8924,,,2.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T00:51:18-05:00,,,,-45,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T00:51:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T01:51:16-05:00,20.367,64.3137,3.8924,,,2.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T01:51:19-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T01:51:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T02:51:17-05:00,20.1961,73.0892,3.8924,,,19.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T02:51:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T02:51:29-05:00,,,,-60,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T03:51:18-05:00,19.913,66.453,3.8924,,,19.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T03:51:20-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T03:51:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T04:51:19-05:00,19.8863,63.7964,3.8924,,,2.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T04:51:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T04:51:25-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T05:51:19-05:00,20.7061,70.8934,3.8924,,,260.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T05:51:24-05:00,,,,-73,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T06:51:20-05:00,20.6794,72.8237,3.8924,,,287.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T06:51:23-05:00,,,,-80,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T06:51:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T07:51:19-05:00,20.3243,68.2734,3.8924,,,328.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T07:51:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T07:51:26-05:00,,,,-79,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T08:51:19-05:00,20.0252,57.7691,3.8924,,,116.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T08:51:23-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T08:51:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-10-15T08:51:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-15T09:51:20-05:00,20.407,57.3617,3.8924,,,132.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T09:51:22-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-62;f6:91:34:f8:a5:37,-65;40:b0:76:af:1c:68,-72;e6:d1:1b:b6:9e:d6,-73;d4:5d:64:ea:85:20,-76",,X8A835VGS1A,,,
2025-10-15T09:51:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T09:51:25-05:00,,,,-61,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T10:51:21-05:00,20.3376,55.9731,3.8924,,,96.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T10:51:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T10:51:30-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T11:51:21-05:00,20.6046,56.1196,3.8887,,,99.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T11:51:24-05:00,,,,-61,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T11:51:25-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T12:51:21-05:00,20.861,56.8856,3.8924,,,125.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T12:51:25-05:00,,,,-46,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T13:51:22-05:00,20.4925,56.1349,3.8887,,,130.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T13:51:26-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T13:51:28-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T14:51:22-05:00,20.3803,55.9014,3.8887,,,115.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T14:51:26-05:00,,,,-67,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T14:51:27-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T15:51:22-05:00,20.6928,53.7362,3.8924,,,71.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T15:51:25-05:00,,,,-48,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T15:51:26-05:00,,,,,,,,,101.3,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T16:51:22-05:00,20.6794,56.8658,3.8924,,,289.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T16:51:27-05:00,,,,-52,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T17:51:22-05:00,20.6634,57.6532,3.8887,,,277.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T17:51:26-05:00,,,,-52,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T18:51:22-05:00,20.6046,56.0739,3.8887,,,299.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T18:51:25-05:00,,,,-58,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T18:51:27-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T19:51:23-05:00,20.5913,56.083,3.8887,,,294.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T19:51:27-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T19:51:31-05:00,,,,-68,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T20:51:24-05:00,19.9557,56.2722,3.8887,,,294.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T20:51:28-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T20:51:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-15T21:51:24-05:00,19.9851,55.8816,3.8887,,,299.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T21:51:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T21:51:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-15T22:51:25-05:00,20.2682,57.6577,3.8887,,,299.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T22:51:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T22:51:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-15T23:51:25-05:00,20.4364,67.5151,3.8887,,,273.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T23:51:27-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-52;40:b0:76:af:1c:68,-71;58:9b:f9:58:cd:50,-74;98:35:ed:1e:e6:6d,-77;d4:5d:64:ea:85:20,-78",,X8A835VGS1A,,,
2025-10-15T23:51:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-15T23:51:39-05:00,,,,-84,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T00:51:25-05:00,20.1694,71.2902,3.885,,,273.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T00:51:30-05:00,,,,-69,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T01:51:26-05:00,20.2254,71.31,3.8887,,,272.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T01:51:30-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T01:51:34-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T02:51:27-05:00,19.8863,63.9307,3.8887,,,270.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T02:51:29-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T02:51:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T03:51:27-05:00,19.7875,61.265,3.8887,,,272.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T03:51:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T03:51:37-05:00,,,,-84,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T04:51:27-05:00,20.5486,67.1885,3.8887,,,271.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T04:51:30-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T04:51:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T05:51:28-05:00,20.5619,69.5781,3.885,,,273.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T05:51:30-05:00,,,,-68,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T05:51:32-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T06:51:28-05:00,20.1961,70.9758,3.8887,,,48.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T06:51:31-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T06:51:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T07:51:28-05:00,20.2254,61.677,3.8887,,,93.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T07:51:32-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T07:51:33-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T08:51:29-05:00,20.0706,56.4675,3.8887,,,202.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T08:51:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T08:51:36-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T09:51:30-05:00,20.5486,59.1501,3.8887,,,160.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T09:51:34-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T09:51:36-05:00,,,,-50,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T10:51:30-05:00,20.9304,59.8825,3.8887,,,133.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T10:51:35-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T10:51:37-05:00,,,,-67,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T11:51:30-05:00,21.0159,60.4471,3.885,,,123.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T11:51:33-05:00,,,,-44,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T11:51:34-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T12:51:30-05:00,21.1868,60.3815,3.885,,,99.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T12:51:35-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T12:51:46-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-16T13:51:31-05:00,20.861,61.5396,3.885,,,106.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T13:51:33-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-43;40:b0:76:af:1c:68,-65;58:9b:f9:58:cd:50,-72;9c:69:65:30:18:d1,-79;04:d4:c4:36:9e:78,-79",,X8A835VGS1A,,,
2025-10-16T13:51:35-05:00,,,,-42,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T14:51:32-05:00,20.6046,57.882,3.885,,,37.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T14:51:36-05:00,,,,-51,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T15:51:32-05:00,21.9905,64.6128,3.885,,,75.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T15:51:36-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T15:51:48-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-16T16:51:32-05:00,21.9772,58.2071,3.885,,,22.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T16:51:35-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-62;d4:5d:64:ea:85:20,-69;58:9b:f9:58:cd:50,-69;d4:5d:64:ea:94:c0,-73;04:d4:c4:36:9e:78,-76",,X8A835VGS1A,,,
2025-10-16T16:51:37-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T16:51:41-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T17:51:32-05:00,20.5913,60.3815,3.885,,,255,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T17:51:36-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T17:51:37-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T18:51:32-05:00,20.2254,60.4456,3.885,,,331.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T18:51:36-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T18:51:37-05:00,,,,-63,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T19:51:33-05:00,19.9264,62.0218,3.885,,,266.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T19:51:37-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T19:51:39-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T20:51:33-05:00,19.7021,62.2416,3.8813,,,257.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T20:51:37-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T20:51:38-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T21:51:34-05:00,19.9264,63.3906,3.8813,,,255.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T21:51:37-05:00,,,,-46,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T21:51:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T22:51:33-05:00,20.2548,74.9569,3.885,,,5.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T22:51:38-05:00,,,,-76,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T23:51:33-05:00,19.9691,74.5129,3.8813,,,5.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T23:51:36-05:00,,,,-44,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-16T23:51:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T00:51:33-05:00,19.8436,67.2023,3.885,,,4.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T00:51:36-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T00:51:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T01:51:34-05:00,20.1694,65.0614,3.885,,,4.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T01:51:37-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T01:51:38-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T02:51:33-05:00,20.3803,74.6044,3.885,,,5.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T02:51:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T02:51:48-05:00,,,,-93,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T03:51:33-05:00,19.8302,66.659,3.8813,,,4.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T03:51:38-05:00,,,,-67,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T04:51:33-05:00,20.1266,75.1553,3.885,,,4.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T04:51:36-05:00,,,,-81,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T04:51:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T05:51:34-05:00,19.8142,72.3568,3.885,,,49.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T05:51:38-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T05:51:40-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T06:51:34-05:00,19.8009,63.8972,3.885,,,53.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T06:51:37-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T06:51:38-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T07:51:34-05:00,19.9557,65.774,3.885,,,73.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T07:51:39-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T07:51:41-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T08:51:34-05:00,19.9691,72.3857,3.885,,,266.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T08:51:38-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T08:51:50-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-10-17T09:51:34-05:00,22.2309,75.3979,3.8813,,,168.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T09:51:37-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;40:b0:76:af:1c:68,-69;58:9b:f9:58:cd:50,-70;d4:5d:64:ea:85:20,-73;98:35:ed:1e:e6:6d,-80",,X8A835VGS1A,,,
2025-10-17T09:51:38-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T09:51:42-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T10:51:34-05:00,22.8691,75.6878,3.8813,,,198.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-10-17T10:51:38-05:00,,,,-52,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
